date,temp_high,temp_low,weather,wind,aqi,aqiInfo,aqiLevel
2017-01-30,8℃,-1℃,多云,北风,3-4级,49,优,1
2017-01-31,7℃,2℃,多云~小雨,东北风,1-2级,34,优,1
2017-02-01,7℃,0℃,多云,东北风,3-4级,54,良,2
2017-02-02,7℃,4℃,多云~小雨,东风,3-4级,68,良,2
2017-02-03,8℃,5℃,小雨,东南风,1-2级,44,优,1
2017-02-04,9℃,4℃,小雨~阴,西北风,1-2级,88,良,2
2017-02-05,12℃,2℃,多云,北风,3-4级,138,轻度污染,3
2017-02-06,11℃,1℃,多云,东北风,1-2级,113,轻度污染,3
2017-02-07,8℃,2℃,阴~小雨,东风,3-4级,42,优,1
2017-02-08,6℃,-1℃,小雨~阴,东北风,3-4级,46,优,1
2017-02-09,5℃,-3℃,晴,西北风,4-5级,105,轻度污染,3
2017-02-10,6℃,-3℃,晴,西北风,1-2级,86,良,2
2017-02-11,8℃,-2℃,多云,西北风,1-2级,72,良,2
2017-02-12,12℃,0℃,晴~多云,南风,3-4级,84,良,2
2017-02-13,14℃,2℃,多云,东南风,3-4级,103,轻度污染,3
2017-02-14,15℃,4℃,多云,东南风,3-4级,122,轻度污染,3
2017-02-15,16℃,6℃,多云,东南风,1-2级,100,良,2
2017-02-16,16℃,7℃,小雨~阴,南风,1-2级,86,良,2
2017-02-17,12℃,4℃,多云,东北风,3-4级,98,良,2
2017-02-18,12℃,4℃,多云,东北风,3-4级,56,良,2
2017-02-19,20℃,4℃,多云~小雨,东南风,3-4级,77,良,2
2017-02-20,15℃,4℃,小雨~阴,东北风,4-5级,85,良,2
2017-02-21,9℃,4℃,小雨~中雨,东南风,4-5级,51,良,2
2017-02-22,8℃,3℃,小到中雨~阴,西北风,3-4级,69,良,2
2017-02-23,8℃,1℃,多云~阴,东北风,3-4级,123,轻度污染,3
2017-02-24,9℃,0℃,多云~晴,东风,1-2级,97,良,2
2017-02-25,12℃,2℃,多云,西南风,1-2级,138,轻度污染,3
2017-02-26,14℃,3℃,多云,南风,1-2级,139,轻度污染,3
2017-02-27,15℃,4℃,多云,东风,1-2级,89,良,2
2017-02-28,16℃,5℃,阴~多云,东南风,3-4级,71,良,2
2017-03-01,15℃,2℃,多云~晴,西风,3-4级,79,良,2
2017-03-02,11℃,1℃,晴,西北风,3-4级,75,良,2
2017-03-03,14℃,4℃,多云,南风,1-2级,82,良,2
2017-03-04,17℃,9℃,阴~小雨,东南风,1-2级,105,轻度污染,3
2017-03-05,15℃,5℃,阴~多云,东北风,3-4级,119,轻度污染,3
2017-03-06,13℃,3℃,多云~晴,东北风,3-4级,69,良,2
2017-03-07,15℃,3℃,多云,东北风,1-2级,66,良,2
2017-03-08,14℃,4℃,晴~多云,西北风,3-4级,68,良,2
2017-03-09,18℃,7℃,多云,南风,1-2级,94,良,2
2017-03-10,20℃,10℃,多云~阴,东南风,3-4级,111,轻度污染,3
2017-03-11,15℃,9℃,阴~小雨,东南风,3-4级,70,良,2
2017-03-12,15℃,7℃,小雨~中雨,东南风,4-5级,67,良,2
2017-03-13,12℃,3℃,小雨~阴,东北风,4-5级,56,良,2
2017-03-14,13℃,2℃,多云,北风,1-2级,56,良,2
2017-03-15,15℃,7℃,多云,东风,3-4级,67,良,2
2017-03-16,13℃,5℃,多云,东风,1-2级,57,良,2
2017-03-17,16℃,8℃,阴,东南风,1-2级,76,良,2
2017-03-18,15℃,8℃,阴,东风,1-2级,71,良,2
2017-03-19,13℃,9℃,小雨~中雨,东风,3-4级,67,良,2
2017-03-20,13℃,8℃,小雨~阴,北风,1-2级,66,良,2
2017-03-21,15℃,8℃,多云~阴,东北风,3-4级,93,良,2
2017-03-22,10℃,8℃,小雨,东风,3-4级,47,优,1
2017-03-23,11℃,8℃,多云~小雨,东北风,1-2级,48,优,1
2017-03-24,11℃,6℃,阴,东北风,1-2级,71,良,2
2017-03-25,16℃,6℃,多云,西北风,3-4级,103,轻度污染,3
2017-03-26,17℃,6℃,晴~多云,西风,3-4级,103,轻度污染,3
2017-03-27,20℃,9℃,晴~多云,西南风,3-4级,83,良,2
2017-03-28,22℃,8℃,阴~多云,南风,3-4级,83,良,2
2017-03-29,18℃,9℃,多云,东北风,1-2级,113,轻度污染,3
2017-03-30,15℃,9℃,小雨,东北风,3-4级,78,良,2
2017-03-31,15℃,6℃,阴~晴,东风,3-4级,58,良,2
2017-04-01,17℃,7℃,晴,北风,3-4级,101,轻度污染,3
2017-04-02,21℃,9℃,晴~多云,西风,1-2级,98,良,2
2017-04-03,22℃,13℃,多云,东南风,1-2级,86,良,2
2017-04-04,20℃,15℃,多云~小雨,东南风,3-4级,67,良,2
2017-04-05,21℃,16℃,阵雨~小雨,东南风,3-4级,73,良,2
2017-04-06,20℃,15℃,大雨~中雨,东风,3-4级,113,轻度污染,3
2017-04-07,19℃,13℃,阴~多云,东北风,1-2级,90,良,2
2017-04-08,23℃,12℃,阴~中雨,东风,1-2级,113,轻度污染,3
2017-04-09,17℃,10℃,小到中雨~小雨,东北风,4-5级,55,良,2
2017-04-10,14℃,9℃,阵雨,东北风,3-4级,55,良,2
2017-04-11,15℃,9℃,阴~多云,西风,3-4级,67,良,2
2017-04-12,19℃,9℃,多云~晴,东南风,1-2级,89,良,2
2017-04-13,22℃,12℃,晴,东南风,3-4级,72,良,2
2017-04-14,26℃,15℃,多云,南风,3-4级,73,良,2
2017-04-15,28℃,16℃,多云,南风,3-4级,82,良,2
2017-04-16,28℃,19℃,小雨~中雨,东南风,3-4级,111,轻度污染,3
2017-04-17,27℃,17℃,阵雨~晴,西南风,4-5级,76,良,2
2017-04-18,27℃,14℃,多云,西南风,3-4级,93,良,2
2017-04-19,26℃,17℃,阴~阵雨,东南风,3-4级,84,良,2
2017-04-20,23℃,13℃,阴~多云,西北风,4-5级,84,良,2
2017-04-21,21℃,10℃,多云,西北风,3-4级,81,良,2
2017-04-22,21℃,11℃,晴,西北风,3-4级,68,良,2
2017-04-23,24℃,13℃,多云,东南风,1-2级,79,良,2
2017-04-24,26℃,16℃,多云,东南风,3-4级,76,良,2
2017-04-25,26℃,16℃,多云~雷阵雨,东南风,3-4级,94,良,2
2017-04-26,22℃,13℃,阴~多云,东北风,3-4级,53,良,2
2017-04-27,22℃,13℃,晴,西南风,1-2级,62,良,2
2017-04-28,26℃,15℃,晴,西风,3-4级,77,良,2
2017-04-29,28℃,15℃,晴,西风,3-4级,74,良,2
2017-04-30,29℃,17℃,晴~多云,西南风,1-2级,76,良,2
2017-05-01,30℃,18℃,阴~小雨,东南风,3-4级,76,良,2
2017-05-02,22℃,17℃,小雨~阴,东南风,3-4级,36,优,1
2017-05-03,23℃,18℃,阴~中雨,东南风,3-4级,38,优,1
2017-05-04,22℃,16℃,中雨~阴,西北风,3-4级,41,优,1
2017-05-05,25℃,16℃,多云,北风,3-4级,50,优,1
2017-05-06,25℃,16℃,多云,东北风,3-4级,175,中度污染,4
2017-05-07,27℃,16℃,阴~阵雨,东南风,1-2级,135,轻度污染,3
2017-05-08,21℃,17℃,中雨~小雨,东南风,4-5级,88,良,2
2017-05-09,25℃,15℃,多云,西风,3-4级,54,良,2
2017-05-10,30℃,18℃,多云,西南风,3-4级,76,良,2
2017-05-11,30℃,18℃,阵雨~雷阵雨,西南风,3-4级,84,良,2
2017-05-12,24℃,17℃,小雨~多云,东北风,3-4级,64,良,2
2017-05-13,31℃,17℃,多云,南风,1-2级,60,良,2
2017-05-14,29℃,17℃,多云~阴,东风,1-2级,88,良,2
2017-05-15,23℃,16℃,雷阵雨,东风,3-4级,66,良,2
2017-05-16,25℃,15℃,多云,东风,3-4级,60,良,2
2017-05-17,28℃,17℃,晴,东南风,1-2级,74,良,2
2017-05-18,29℃,17℃,多云,东南风,1-2级,72,良,2
2017-05-19,28℃,18℃,多云~阴,东南风,3-4级,66,良,2
2017-05-20,27℃,19℃,多云,东南风,3-4级,69,良,2
2017-05-21,29℃,19℃,晴,东南风,3-4级,56,良,2
2017-05-22,30℃,20℃,多云~阴,东南风,3-4级,52,良,2
2017-05-23,25℃,20℃,阵雨,东北风,3-4级,53,良,2
2017-05-24,26℃,15℃,多云,东北风,3-4级,45,优,1
2017-05-25,29℃,16℃,多云,西北风,3-4级,81,良,2
2017-05-26,29℃,17℃,晴,东北风,3-4级,103,轻度污染,3
2017-05-27,31℃,19℃,晴,南风,3-4级,90,良,2
2017-05-28,33℃,20℃,多云,东南风,1-2级,91,良,2
2017-05-29,34℃,21℃,晴~多云,东南风,3-4级,71,良,2
2017-05-30,33℃,22℃,多云,西南风,3-4级,75,良,2
2017-05-31,33℃,23℃,多云~阴,西南风,3-4级,86,良,2
2017-06-01,32℃,21℃,阴~多云,东南风,1-2级,95,良,2
2017-06-02,32℃,20℃,多云,东风,1-2级,109,轻度污染,3
2017-06-03,31℃,19℃,多云,东风,3-4级,66,良,2
2017-06-04,29℃,19℃,多云~阴,东南风,4-5级,53,良,2
2017-06-05,25℃,19℃,中雨,东风,4-5级,39,优,1
2017-06-06,25℃,19℃,小雨~阴,西风,3-4级,44,优,1
2017-06-07,30℃,20℃,多云,东风,1-2级,67,良,2
2017-06-08,32℃,22℃,多云,东南风,3-4级,104,轻度污染,3
2017-06-09,30℃,23℃,阵雨~中雨,南风,3-4级,97,良,2
2017-06-10,27℃,20℃,大雨~阴,西北风,3-4级,29,优,1
2017-06-11,28℃,20℃,多云~阴,东北风,4-5级,41,优,1
2017-06-12,28℃,19℃,阴~多云,东风,1-2级,39,优,1
2017-06-13,27℃,20℃,多云~阴,东风,3-4级,43,优,1
2017-06-14,28℃,19℃,多云,东风,3-4级,62,良,2
2017-06-15,28℃,19℃,多云,东南风,3-4级,70,良,2
2017-06-16,28℃,19℃,多云,东南风,1-2级,71,良,2
2017-06-17,29℃,19℃,多云,东南风,1-2级,74,良,2
2017-06-18,30℃,20℃,多云,东南风,3-4级,55,良,2
2017-06-19,28℃,23℃,阵雨,东南风,3-4级,37,优,1
2017-06-20,29℃,22℃,中雨~阴,东风,1-2级,64,良,2
2017-06-21,31℃,23℃,阴,东南风,1-2级,65,良,2
2017-06-22,28℃,23℃,小雨,东南风,1-2级,36,优,1
2017-06-23,28℃,22℃,中雨~暴雨,东南风,3-4级,70,良,2
2017-06-24,26℃,23℃,暴雨~阵雨,南风,3-4级,66,良,2
2017-06-25,28℃,23℃,小雨~阴,西南风,3-4级,87,良,2
2017-06-26,29℃,23℃,阴,西北风,1-2级,84,良,2
2017-06-27,30℃,23℃,阴,东南风,1-2级,91,良,2
2017-06-28,30℃,23℃,多云~雷阵雨,东南风,1-2级,75,良,2
2017-06-29,27℃,24℃,中雨~雷阵雨,东南风,3-4级,71,良,2
2017-06-30,30℃,25℃,阵雨,东南风,3-4级,53,良,2
2017-07-01,30℃,26℃,雷阵雨~阴,南风,1-2级,55,良,2
2017-07-02,31℃,25℃,雷阵雨,南风,1-2级,45,优,1
2017-07-03,30℃,25℃,雷阵雨,西南风,3-4级,28,优,1
2017-07-04,32℃,26℃,雷阵雨~多云,西南风,3-4级,41,优,1
2017-07-05,34℃,27℃,雷阵雨~多云,南风,3-4级,38,优,1
2017-07-06,34℃,28℃,多云,南风,1-2级,38,优,1
2017-07-07,35℃,27℃,多云,南风,1-2级,52,良,2
2017-07-08,35℃,27℃,雷阵雨,西南风,3-4级,40,优,1
2017-07-09,33℃,27℃,雷阵雨,西南风,4-5级,43,优,1
2017-07-10,31℃,22℃,小雨~阴,西南风,1-2级,27,优,1
2017-07-11,32℃,26℃,阴~多云,南风,1-2级,37,优,1
2017-07-12,35℃,27℃,多云,南风,1-2级,55,良,2
2017-07-13,36℃,28℃,多云,南风,1-2级,56,良,2
2017-07-14,35℃,28℃,多云,西南风,3-4级,59,良,2
2017-07-15,37℃,28℃,多云~晴,南风,1-2级,63,良,2
2017-07-16,37℃,29℃,晴,南风,1-2级,65,良,2
2017-07-17,38℃,29℃,多云,南风,1-2级,59,良,2
2017-07-18,37℃,28℃,多云,南风,1-2级,56,良,2
2017-07-19,37℃,29℃,多云,西南风,3-4级,47,优,1
2017-07-20,38℃,29℃,多云,南风,1-2级,41,优,1
2017-07-21,39℃,29℃,晴,西南风,1-2级,52,良,2
2017-07-22,39℃,30℃,多云,西南风,1-2级,66,良,2
2017-07-23,40℃,30℃,晴,南风,1-2级,83,良,2
2017-07-24,40℃,29℃,多云,南风,3-4级,71,良,2
2017-07-25,40℃,30℃,晴,东北风,1-2级,75,良,2
2017-07-26,39℃,29℃,多云,东风,1-2级,80,良,2
2017-07-27,39℃,29℃,多云,东风,1-2级,91,良,2
2017-07-28,38℃,28℃,晴~多云,东南风,3-4级,57,良,2
2017-07-29,37℃,28℃,多云,东南风,3-4级,40,优,1
2017-07-30,34℃,28℃,阵雨,东风,3-4级,41,优,1
2017-07-31,34℃,28℃,阵雨,东南风,4-5级,39,优,1
2017-08-01,36℃,29℃,阵雨,东南风,3-4级,41,优,1
2017-08-02,35℃,29℃,阵雨~多云,东南风,4-5级,41,优,1
2017-08-03,36℃,29℃,多云,南风,3-4级,50,优,1
2017-08-04,37℃,29℃,多云,西南风,3-4级,58,良,2
2017-08-05,35℃,28℃,雷阵雨~多云,西南风,1-2级,71,良,2
2017-08-06,37℃,29℃,多云,西北风,1-2级,86,良,2
2017-08-07,37℃,27℃,晴~阴,西风,1-2级,80,良,2
2017-08-08,33℃,26℃,雷阵雨,西南风,3-4级,32,优,1
2017-08-09,31℃,26℃,雷阵雨~阴,西南风,1-2级,27,优,1
2017-08-10,34℃,26℃,多云,西南风,1-2级,51,良,2
2017-08-11,35℃,28℃,多云,南风,1-2级,70,良,2
2017-08-12,33℃,27℃,雷阵雨~阵雨,东南风,3-4级,56,良,2
2017-08-13,31℃,26℃,中雨,西南风,3-4级,38,优,1
2017-08-14,31℃,26℃,阵雨~阴,西南风,3-4级,39,优,1
2017-08-15,31℃,26℃,多云~阴,西北风,1-2级,67,良,2
2017-08-16,31℃,25℃,雷阵雨~阵雨,西北风,1-2级,55,良,2
2017-08-17,31℃,26℃,雷阵雨,南风,1-2级,58,良,2
2017-08-18,33℃,26℃,雷阵雨,南风,3-4级,42,优,1
2017-08-19,34℃,25℃,雷阵雨,东南风,1-2级,63,良,2
2017-08-20,31℃,25℃,中雨~雷阵雨,西北风,3-4级,30,优,1
2017-08-21,33℃,26℃,多云,东风,1-2级,65,良,2
2017-08-22,34℃,27℃,多云,东南风,3-4级,42,优,1
2017-08-23,35℃,28℃,多云,东南风,1-2级,38,优,1
2017-08-24,35℃,27℃,多云~雷阵雨,西南风,1-2级,41,优,1
2017-08-25,33℃,25℃,中雨~雷阵雨,西北风,3-4级,56,良,2
2017-08-26,29℃,25℃,多云,东风,3-4级,40,优,1
2017-08-27,33℃,27℃,多云,东南风,3-4级,42,优,1
2017-08-28,36℃,27℃,晴~多云,南风,1-2级,45,优,1
2017-08-29,32℃,26℃,雷阵雨~多云,东北风,3-4级,44,优,1
2017-08-30,28℃,23℃,阴,东北风,3-4级,40,优,1
2017-08-31,26℃,22℃,阴,东北风,1-2级,40,优,1
2017-09-01,27℃,22℃,多云,东北风,3-4级,52,良,2
2017-09-02,28℃,23℃,多云,东风,3-4级,58,良,2
2017-09-03,27℃,23℃,阴~阵雨,东风,3-4级,41,优,1
2017-09-04,29℃,24℃,阴,东南风,3-4级,45,优,1
2017-09-05,32℃,24℃,多云~雷阵雨,西北风,3-4级,78,良,2
2017-09-06,28℃,23℃,中雨~雷阵雨,西北风,3-4级,62,良,2
2017-09-07,28℃,22℃,阴~多云,北风,1-2级,51,良,2
2017-09-08,29℃,22℃,多云,东南风,1-2级,64,良,2
2017-09-09,29℃,23℃,阴,东风,3-4级,66,良,2
2017-09-10,29℃,23℃,雷阵雨,西北风,3-4级,52,良,2
2017-09-11,27℃,21℃,雷阵雨~多云,西北风,3-4级,31,优,1
2017-09-12,28℃,20℃,晴,北风,3-4级,60,良,2
2017-09-13,28℃,20℃,多云,东风,3-4级,66,良,2
2017-09-14,28℃,22℃,多云~阴,东北风,3-4级,48,优,1
2017-09-15,28℃,20℃,阴~晴,东北风,3-4级,48,优,1
2017-09-16,28℃,19℃,多云,北风,3-4级,47,优,1
2017-09-17,29℃,18℃,多云,西北风,1-2级,55,良,2
2017-09-18,30℃,21℃,多云,南风,3-4级,90,良,2
2017-09-19,29℃,20℃,阴~雷阵雨,南风,1-2级,94,良,2
2017-09-20,25℃,20℃,中雨,东风,3-4级,43,优,1
2017-09-21,25℃,19℃,阴~多云,东风,3-4级,45,优,1
2017-09-22,26℃,21℃,多云~雷阵雨,东风,1-2级,50,优,1
2017-09-23,24℃,20℃,阵雨,东南风,3-4级,59,良,2
2017-09-24,23℃,22℃,中雨,东风,3-4级,38,优,1
2017-09-25,25℃,23℃,中雨~阵雨,西南风,1-2级,34,优,1
2017-09-26,28℃,23℃,阵雨,西风,3-4级,65,良,2
2017-09-27,27℃,20℃,雷阵雨~阵雨,西北风,3-4级,48,优,1
2017-09-28,25℃,17℃,多云,东北风,1-2级,49,优,1
2017-09-29,26℃,19℃,阴~小雨,东南风,3-4级,62,良,2
2017-09-30,23℃,22℃,雷阵雨,南风,3-4级,40,优,1
2017-10-01,31℃,22℃,雷阵雨~中雨,南风,3-4级,46,优,1
2017-10-02,25℃,19℃,中雨~小雨,北风,3-4级,40,优,1
2017-10-03,22℃,18℃,多云,东北风,4-5级,52,良,2
2017-10-04,21℃,17℃,阴~阵雨,东北风,3-4级,37,优,1
2017-10-05,19℃,15℃,阵雨~阴,北风,3-4级,40,优,1
2017-10-06,23℃,15℃,多云,西北风,3-4级,58,良,2
2017-10-07,26℃,18℃,晴,东风,1-2级,92,良,2
2017-10-08,27℃,20℃,晴,东风,3-4级,66,良,2
2017-10-09,30℃,23℃,多云,东南风,3-4级,45,优,1
2017-10-10,31℃,19℃,多云~雷阵雨,东南风,1-2级,60,良,2
2017-10-11,25℃,15℃,阵雨,北风,4-5级,47,优,1
2017-10-12,18℃,14℃,阵雨,北风,4-5级,30,优,1
2017-10-13,20℃,15℃,阴~阵雨,东北风,3-4级,43,优,1
2017-10-14,19℃,16℃,阵雨~小雨,东北风,4-5级,41,优,1
2017-10-15,19℃,16℃,阵雨,东北风,3-4级,29,优,1
2017-10-16,18℃,16℃,阵雨,东北风,4-5级,30,优,1
2017-10-17,19℃,15℃,小雨,东北风,3-4级,44,优,1
2017-10-18,19℃,15℃,阴,北风,3-4级,54,良,2
2017-10-19,20℃,15℃,多云~晴,北风,3-4级,57,良,2
2017-10-20,21℃,14℃,多云,北风,3-4级,60,良,2
2017-10-21,22℃,14℃,多云,北风,3-4级,70,良,2
2017-10-22,22℃,13℃,多云,北风,3-4级,106,轻度污染,3
2017-10-23,20℃,11℃,多云~晴,北风,1-2级,66,良,2
2017-10-24,20℃,10℃,多云,北风,3-4级,69,良,2
2017-10-25,21℃,12℃,多云,东风,3-4级,63,良,2
2017-10-26,21℃,11℃,多云~晴,东风,3-4级,72,良,2
2017-10-27,22℃,12℃,多云,东北风,1-2级,75,良,2
2017-10-28,22℃,12℃,晴~多云,东北风,1-2级,68,良,2
2017-10-29,19℃,8℃,多云~晴,北风,4-5级,88,良,2
2017-10-30,16℃,7℃,多云,北风,3-4级,58,良,2
2017-10-31,18℃,10℃,晴,东南风,1-2级,67,良,2
2017-11-01,21℃,12℃,多云~阴,东南风,3-4级,71,良,2
2017-11-02,22℃,11℃,多云,西风,1-2级,97,良,2
2017-11-03,20℃,9℃,多云,北风,4-5级,135,轻度污染,3
2017-11-04,15℃,6℃,多云,东北风,4-5级,49,优,1
2017-11-05,18℃,10℃,多云,东风,3-4级,49,优,1
2017-11-06,22℃,13℃,阴,东南风,1-2级,67,良,2
2017-11-07,21℃,12℃,阴~多云,西风,1-2级,137,轻度污染,3
2017-11-08,21℃,9℃,多云,北风,3-4级,142,轻度污染,3
2017-11-09,21℃,12℃,晴~多云,东南风,1-2级,77,良,2
2017-11-10,21℃,8℃,阴~多云,西北风,3-4级,71,良,2
2017-11-11,16℃,10℃,阴~多云,西北风,3-4级,64,良,2
2017-11-12,18℃,11℃,多云~阴,东风,3-4级,59,良,2
2017-11-13,19℃,12℃,阴~小雨,北风,1-2级,78,良,2
2017-11-14,18℃,9℃,阴~多云,东北风,3-4级,128,轻度污染,3
2017-11-15,18℃,12℃,多云~阴,东风,3-4级,75,良,2
2017-11-16,17℃,14℃,小雨,东南风,1-2级,60,良,2
2017-11-17,17℃,6℃,小雨,东北风,1-2级,36,优,1
2017-11-18,15℃,4℃,阴~多云,北风,4-5级,42,优,1
2017-11-19,11℃,7℃,多云~小雨,东北风,3-4级,57,良,2
2017-11-20,12℃,5℃,多云,东北风,3-4级,57,良,2
2017-11-21,13℃,8℃,阴~小雨,东风,1-2级,94,良,2
2017-11-22,14℃,4℃,多云,西北风,3-4级,105,轻度污染,3
2017-11-23,12℃,2℃,多云,西风,3-4级,90,良,2
2017-11-24,14℃,4℃,多云,西北风,3-4级,91,良,2
2017-11-25,15℃,6℃,阴~多云,南风,3-4级,93,良,2
2017-11-26,15℃,4℃,多云,西北风,1-2级,93,良,2
2017-11-27,17℃,9℃,多云,东南风,3-4级,74,良,2
2017-11-28,17℃,10℃,多云~小雨,西风,3-4级,96,良,2
2017-11-29,14℃,7℃,小雨,东北风,3-4级,134,轻度污染,3
2017-11-30,11℃,3℃,多云,东北风,3-4级,49,优,1
2017-12-01,11℃,4℃,多云,东北风,1-2级,73,良,2
2017-12-02,14℃,6℃,多云,东南风,3-4级,91,良,2
2017-12-03,14℃,5℃,阴~多云,东南风,3-4级,110,轻度污染,3
2017-12-04,12℃,1℃,多云~晴,西北风,4-5级,177,中度污染,4
2017-12-05,9℃,0℃,晴,西北风,1-2级,65,良,2
2017-12-06,11℃,2℃,多云,东南风,3-4级,92,良,2
2017-12-07,13℃,1℃,多云,西北风,3-4级,163,中度污染,4
2017-12-08,7℃,-2℃,多云,西北风,3-4级,77,良,2
2017-12-09,9℃,2℃,多云~晴,南风,3-4级,85,良,2
2017-12-10,12℃,-1℃,多云,西北风,3-4级,103,轻度污染,3
2017-12-11,11℃,1℃,多云,东北风,3-4级,147,轻度污染,3
2017-12-12,11℃,3℃,多云,东风,1-2级,72,良,2
2017-12-13,10℃,4℃,多云~阴,东北风,3-4级,50,优,1
2017-12-14,8℃,5℃,小雨,东北风,3-4级,60,良,2
2017-12-15,7℃,3℃,小雨~阴,东北风,3-4级,49,优,1
2017-12-16,7℃,-3℃,晴,北风,3-4级,108,轻度污染,3
2017-12-17,5℃,-3℃,晴,西北风,1-2级,79,良,2
2017-12-18,8℃,-1℃,晴,西风,3-4级,82,良,2
2017-12-19,9℃,-3℃,晴~多云,北风,3-4级,93,良,2
2017-12-20,11℃,-2℃,晴,西风,1-2级,86,良,2
2017-12-21,11℃,1℃,晴,南风,3-4级,109,轻度污染,3
2017-12-22,14℃,5℃,多云~阴,南风,3-4级,123,轻度污染,3
2017-12-23,14℃,4℃,阴~多云,西南风,1-2级,119,轻度污染,3
2017-12-24,12℃,-2℃,晴~多云,西北风,3-4级,192,中度污染,4
2017-12-25,9℃,0℃,晴,北风,1-2级,108,轻度污染,3
2017-12-26,11℃,2℃,多云~晴,南风,1-2级,108,轻度污染,3
2017-12-27,12℃,6℃,多云~阴,东南风,3-4级,89,良,2
2017-12-28,11℃,8℃,小雨,东南风,3-4级,59,良,2
2017-12-29,13℃,8℃,阴,东南风,3-4级,53,良,2
2017-12-30,11℃,1℃,小雨~多云,西北风,3-4级,118,轻度污染,3
2017-12-31,10℃,0℃,晴,西北风,1-2级,283,重度污染,5
2018-01-01,11℃,4℃,多云,东南风,3-4级,230,重度污染,5
2018-01-02,12℃,5℃,阴~小雨,东风,3-4级,67,良,2
2018-01-03,10℃,1℃,中雨,东北风,4-5级,44,优,1
2018-01-04,4℃,-1℃,中雨,无持续风向,微风,33,优,1
2018-01-05,3℃,-4℃,阴~多云,东北风,3-4级,62,良,2
2018-01-06,5℃,-1℃,阴~中雨,东风,1-2级,126,轻度污染,3
2018-01-07,8℃,0℃,小雨,西风,3-4级,49,优,1
2018-01-08,4℃,-5℃,阴~多云,西北风,4-5级,137,轻度污染,3
2018-01-09,4℃,-4℃,晴,西北风,1-2级,60,良,2
2018-01-10,6℃,-4℃,晴,北风,3-4级,65,良,2
2018-01-11,6℃,-4℃,晴,西北风,3-4级,81,良,2
2018-01-12,6℃,-4℃,晴,西北风,1-2级,61,良,2
2018-01-13,6℃,0℃,晴~多云,东南风,3-4级,98,良,2
2018-01-14,11℃,2℃,多云,东南风,1-2级,75,良,2
2018-01-15,15℃,8℃,多云~阴,东风,1-2级,110,轻度污染,3
2018-01-16,13℃,6℃,小雨,北风,1-2级,112,轻度污染,3
2018-01-17,13℃,3℃,晴~多云,西北风,3-4级,193,中度污染,4
2018-01-18,10℃,4℃,多云,东风,3-4级,158,中度污染,4
2018-01-19,10℃,3℃,阴~多云,东风,1-2级,227,重度污染,5
2018-01-20,10℃,5℃,阴~小雨,东风,1-2级,207,重度污染,5
2018-01-21,8℃,4℃,中雨~小雨,东风,3-4级,114,轻度污染,3
2018-01-22,11℃,3℃,多云,西北风,1-2级,63,良,2
2018-01-23,6℃,0℃,多云,东北风,3-4级,122,轻度污染,3
2018-01-24,4℃,-1℃,阴~大雪,东北风,3-4级,50,优,1
2018-01-25,1℃,-2℃,暴雪~大雪,东北风,4-5级,32,优,1
2018-01-26,1℃,-2℃,阴~雨夹雪,东北风,3-4级,36,优,1
2018-01-27,1℃,-2℃,大雪~雨夹雪,东北风,3-4级,41,优,1
2018-01-28,1℃,-6℃,小雪~阴,北风,3-4级,54,良,2
2018-01-29,0℃,-6℃,多云,北风,3-4级,168,中度污染,4
2018-01-30,2℃,-3℃,多云~阴,西北风,1-2级,235,重度污染,5
2018-01-31,4℃,-4℃,阴~多云,西北风,1-2级,253,重度污染,5
2018-02-01,5℃,-3℃,多云,西风,3-4级,214,重度污染,5
2018-02-02,6℃,-3℃,阴~多云,西北风,4-5级,180,中度污染,4
2018-02-03,4℃,-4℃,多云,西北风,1-2级,63,良,2
2018-02-04,3℃,-5℃,多云~晴,西北风,1-2级,72,良,2
2018-02-05,5℃,-4℃,晴,西风,1-2级,89,良,2
2018-02-06,5℃,-4℃,晴,东风,3-4级,70,良,2
2018-02-07,7℃,-3℃,多云,西南风,3-4级,61,良,2
2018-02-08,6℃,-1℃,多云,北风,1-2级,123,轻度污染,3
2018-02-09,10℃,2℃,阴~小雨,南风,1-2级,140,轻度污染,3
2018-02-10,6℃,-2℃,阴~多云,北风,3-4级,137,轻度污染,3
2018-02-11,7℃,-3℃,晴,西风,4-5级,99,良,2
2018-02-12,8℃,-2℃,多云,西风,3-4级,95,良,2
2018-02-13,11℃,3℃,晴,南风,1-2级,57,良,2
2018-02-14,17℃,6℃,多云~阴,东风,3-4级,74,良,2
2018-02-15,12℃,5℃,小雨,东北风,3-4级,79,良,2
2018-02-16,9℃,2℃,小雨~阴,东北风,3-4级,60,良,2
2018-02-17,11℃,4℃,多云~阴,东风,4-5级,95,良,2
2018-02-18,9℃,5℃,小雨~中雨,东北风,1-2级,45,优,1
2018-02-19,8℃,4℃,中雨~阴,东北风,3-4级,31,优,1
2018-02-20,8℃,3℃,小雨,东北风,3-4级,74,良,2
2018-02-21,8℃,3℃,阴,北风,3-4级,59,良,2
2018-02-22,11℃,2℃,多云,南风,3-4级,74,良,2
2018-02-23,15℃,5℃,晴~阴,东南风,1-2级,56,良,2
2018-02-24,11℃,5℃,小雨~阴,东南风,1-2级,66,良,2
2018-02-25,11℃,2℃,多云,东北风,1-2级,72,良,2
2018-02-26,14℃,5℃,晴~多云,东南风,1-2级,60,良,2
2018-02-27,17℃,9℃,多云~中雨,东南风,3-4级,63,良,2
