date,temp_high,temp_low,weather,wind,aqi,aqiInfo,aqiLevel
2018-02-15,6℃,-5℃,多云,西南风,1-2级,54,良,2
2018-02-16,8℃,-5℃,晴~多云,北风,1-2级,124,轻度污染,3
2018-02-17,6℃,-4℃,多云~阴,南风,1-2级,103,轻度污染,3
2018-02-18,9℃,-2℃,多云,西南风,1-2级,149,轻度污染,3
2018-02-19,7℃,-3℃,多云,东北风,1-2级,171,中度污染,4
2018-02-20,5℃,-4℃,晴,北风,1-2级,86,良,2
2018-02-21,9℃,-4℃,晴,南风,1-2级,62,良,2
2018-02-22,10℃,-4℃,多云,北风,1-2级,39,优,1
2018-02-23,10℃,-4℃,多云,东北风,1-2级,44,优,1
2018-02-24,3℃,-6℃,多云~晴,南风,1-2级,57,良,2
2018-02-25,6℃,-4℃,多云,西南风,1-2级,76,良,2
2018-02-26,12℃,1℃,晴~多云,北风,1-2级,152,中度污染,4
2018-02-27,7℃,0℃,阴,东北风,1-2级,214,重度污染,5
2018-02-28,10℃,-2℃,多云~晴,西北风,3-4级,129,轻度污染,3
2018-03-01,9℃,-2℃,多云,南风,1-2级,45,优,1
2018-03-02,10℃,-1℃,晴~多云,东北风,1-2级,96,良,2
2018-03-03,14℃,3℃,多云~阴,北风,1-2级,218,重度污染,5
2018-03-04,8℃,-1℃,阴~多云,东南风,1-2级,146,轻度污染,3
2018-03-05,9℃,-2℃,晴,南风,1-2级,84,良,2
2018-03-06,7℃,-2℃,多云~阴,东南风,3-4级,61,良,2
2018-03-07,7℃,-3℃,阴~多云,北风,1-2级,62,良,2
2018-03-08,8℃,-3℃,晴,西南风,1-2级,54,良,2
2018-03-09,10℃,-2℃,多云,南风,1-2级,133,轻度污染,3
2018-03-10,15℃,-2℃,晴,南风,1-2级,169,中度污染,4
2018-03-11,11℃,2℃,多云,东北风,1-2级,83,良,2
2018-03-12,15℃,3℃,多云~晴,西南风,1-2级,184,中度污染,4
2018-03-13,17℃,5℃,晴~多云,南风,1-2级,298,重度污染,5
2018-03-14,15℃,6℃,多云~阴,东北风,1-2级,278,重度污染,5
2018-03-15,13℃,0℃,多云~晴,北风,3-4级,79,良,2
2018-03-16,10℃,-1℃,多云,南风,1-2级,55,良,2
2018-03-17,4℃,0℃,小雨~阴,南风,1-2级,76,良,2
2018-03-18,13℃,2℃,多云~晴,西南风,1-2级,131,轻度污染,3
2018-03-19,14℃,2℃,多云,东北风,1-2级,110,轻度污染,3
2018-03-20,10℃,-2℃,多云,南风,1-2级,42,优,1
2018-03-21,12℃,2℃,多云,西南风,1-2级,79,良,2
2018-03-22,17℃,5℃,晴~多云,西南风,1-2级,111,轻度污染,3
2018-03-23,18℃,7℃,多云,东北风,1-2级,151,中度污染,4
2018-03-24,22℃,5℃,晴,西南风,1-2级,151,中度污染,4
2018-03-25,24℃,7℃,晴,西南风,1-2级,78,良,2
2018-03-26,26℃,7℃,多云,西南风,1-2级,162,中度污染,4
2018-03-27,27℃,12℃,晴,南风,1-2级,244,重度污染,5
2018-03-28,25℃,9℃,多云~晴,南风,1-2级,382,严重污染,6
2018-03-29,20℃,7℃,扬沙~晴,南风,1-2级,111,轻度污染,3
2018-03-30,19℃,8℃,多云,南风,1-2级,69,良,2
2018-03-31,24℃,9℃,多云~晴,南风,1-2级,144,轻度污染,3
2018-04-01,26℃,12℃,晴~多云,南风,1-2级,223,重度污染,5
2018-04-02,27℃,12℃,多云,北风,1-2级,254,重度污染,5
2018-04-03,14℃,6℃,多云~阴,东北风,3-4级,90,良,2
2018-04-04,9℃,1℃,雨夹雪,东北风,1-2级,36,优,1
2018-04-05,10℃,3℃,多云,西南风,1-2级,68,良,2
2018-04-06,11℃,4℃,多云~晴,北风,4-5级,85,良,2
2018-04-07,13℃,2℃,多云~晴,南风,3-4级,43,优,1
2018-04-08,19℃,5℃,晴,西南风,1-2级,68,良,2
2018-04-09,20℃,8℃,晴~多云,东北风,1-2级,113,轻度污染,3
2018-04-10,24℃,8℃,扬沙~晴,西北风,4-5级,102,轻度污染,3
2018-04-11,23℃,9℃,晴,西南风,3-4级,50,优,1
2018-04-12,22℃,7℃,多云~小雨,东南风,1-2级,83,良,2
2018-04-13,11℃,6℃,小雨~多云,南风,1-2级,64,良,2
2018-04-14,19℃,5℃,晴,北风,4-5级,128,轻度污染,3
2018-04-15,21℃,8℃,晴,西南风,1-2级,82,良,2
2018-04-16,23℃,12℃,晴~多云,西南风,3-4级,108,轻度污染,3
2018-04-17,25℃,11℃,多云,西南风,1-2级,144,轻度污染,3
2018-04-18,28℃,14℃,多云~晴,西南风,1-2级,146,轻度污染,3
2018-04-19,26℃,13℃,多云,东南风,4-5级,170,中度污染,4
2018-04-20,28℃,14℃,多云~小雨,南风,4-5级,162,中度污染,4
2018-04-21,16℃,12℃,中雨~小雨,北风,3-4级,113,轻度污染,3
2018-04-22,17℃,12℃,阴~多云,东北风,3-4级,28,优,1
2018-04-23,22℃,9℃,多云,北风,1-2级,32,优,1
2018-04-24,24℃,10℃,晴,北风,3-4级,44,优,1
2018-04-25,25℃,11℃,晴,南风,3-4级,58,良,2
2018-04-26,27℃,12℃,多云~晴,西南风,1-2级,139,轻度污染,3
2018-04-27,25℃,13℃,晴,西南风,3-4级,125,轻度污染,3
2018-04-28,27℃,17℃,晴,南风,3-4级,138,轻度污染,3
2018-04-29,29℃,16℃,多云,南风,3-4级,182,中度污染,4
2018-04-30,24℃,14℃,多云,南风,3-4级,66,良,2
2018-05-01,26℃,13℃,阴~多云,东北风,4-5级,159,中度污染,4
2018-05-02,26℃,13℃,多云~晴,北风,3-4级,43,优,1
2018-05-03,25℃,12℃,晴,南风,3-4级,53,良,2
2018-05-04,28℃,16℃,晴~多云,西南风,3-4级,91,良,2
2018-05-05,26℃,12℃,多云,北风,3-4级,215,重度污染,5
2018-05-06,29℃,14℃,晴,南风,3-4级,141,轻度污染,3
2018-05-07,28℃,12℃,晴,南风,3-4级,111,轻度污染,3
2018-05-08,27℃,13℃,晴,南风,3-4级,71,良,2
2018-05-09,30℃,16℃,晴~多云,南风,3-4级,86,良,2
2018-05-10,27℃,18℃,多云,南风,3-4级,128,轻度污染,3
2018-05-11,25℃,15℃,阴~多云,东北风,1-2级,95,良,2
2018-05-12,29℃,16℃,小雨~多云,南风,3-4级,186,中度污染,4
2018-05-13,31℃,17℃,晴,南风,3-4级,75,良,2
2018-05-14,34℃,22℃,晴~多云,南风,3-4级,149,轻度污染,3
2018-05-15,32℃,23℃,小雨~雷阵雨,南风,1-2级,91,良,2
2018-05-16,29℃,21℃,多云~雷阵雨,东南风,1-2级,115,轻度污染,3
2018-05-17,25℃,19℃,小雨~多云,北风,1-2级,73,良,2
2018-05-18,29℃,16℃,多云~晴,东风,1-2级,49,优,1
2018-05-19,28℃,17℃,多云~小雨,南风,1-2级,73,良,2
2018-05-20,21℃,16℃,阴~小雨,东北风,1-2级,56,良,2
2018-05-21,18℃,14℃,小雨,南风,1-2级,80,良,2
2018-05-22,25℃,10℃,多云~晴,西北风,4-5级,88,良,2
2018-05-23,29℃,16℃,晴,西南风,3-4级,173,中度污染,4
2018-05-24,32℃,18℃,晴,西南风,3-4级,113,轻度污染,3
2018-05-25,32℃,19℃,多云,西南风,3-4级,103,轻度污染,3
2018-05-26,31℃,17℃,雷阵雨~多云,西南风,3-4级,149,轻度污染,3
2018-05-27,33℃,17℃,多云,西南风,3-4级,92,良,2
2018-05-28,31℃,18℃,晴,西北风,4-5级,178,中度污染,4
2018-05-29,32℃,18℃,多云,西北风,1-2级,44,优,1
2018-05-30,34℃,19℃,晴,西风,1-2级,49,优,1
2018-05-31,36℃,20℃,晴,南风,3-4级,75,良,2
2018-06-01,37℃,21℃,晴,西南风,3-4级,71,良,2
2018-06-02,35℃,22℃,多云,南风,4-5级,98,良,2
2018-06-03,32℃,20℃,多云,北风,1-2级,91,良,2
2018-06-04,36℃,19℃,晴,西南风,3-4级,77,良,2
2018-06-05,39℃,25℃,多云,西南风,4-5级,93,良,2
2018-06-06,36℃,25℃,多云,东北风,1-2级,118,轻度污染,3
2018-06-07,33℃,23℃,多云,西风,1-2级,60,良,2
2018-06-08,32℃,20℃,多云~雷阵雨,西南风,1-2级,43,优,1
2018-06-09,23℃,17℃,小雨,北风,1-2级,43,优,1
2018-06-10,27℃,17℃,多云,东南风,1-2级,51,良,2
2018-06-11,30℃,19℃,多云,西南风,3-4级,77,良,2
2018-06-12,32℃,19℃,多云~雷阵雨,南风,1-2级,113,轻度污染,3
2018-06-13,28℃,19℃,雷阵雨~多云,东北风,1-2级,75,良,2
2018-06-14,32℃,19℃,多云,西南风,1-2级,54,良,2
2018-06-15,32℃,20℃,多云,东南风,3-4级,119,轻度污染,3
2018-06-16,31℃,22℃,多云~雷阵雨,西南风,1-2级,101,轻度污染,3
2018-06-17,32℃,21℃,阴~雷阵雨,南风,1-2级,72,良,2
2018-06-18,31℃,21℃,雷阵雨,西南风,1-2级,118,轻度污染,3
2018-06-19,32℃,20℃,多云~晴,北风,3-4级,87,良,2
2018-06-20,35℃,21℃,晴,南风,1-2级,68,良,2
2018-06-21,36℃,24℃,多云,西南风,1-2级,79,良,2
2018-06-22,30℃,21℃,雷阵雨~多云,南风,1-2级,82,良,2
2018-06-23,36℃,23℃,多云~晴,南风,3-4级,99,良,2
2018-06-24,37℃,25℃,多云,南风,3-4级,93,良,2
2018-06-25,34℃,24℃,雷阵雨,北风,1-2级,102,轻度污染,3
2018-06-26,36℃,25℃,晴,西南风,3-4级,183,中度污染,4
2018-06-27,38℃,26℃,多云,北风,1-2级,58,良,2
2018-06-28,36℃,24℃,多云~晴,东风,1-2级,37,优,1
2018-06-29,38℃,24℃,晴,南风,3-4级,53,良,2
2018-06-30,37℃,23℃,雷阵雨~多云,东南风,3-4级,77,良,2
2018-07-01,35℃,23℃,晴,东南风,3-4级,74,良,2
2018-07-02,32℃,23℃,多云~雷阵雨,东南风,3-4级,69,良,2
2018-07-03,32℃,24℃,雷阵雨~多云,东南风,1-2级,77,良,2
2018-07-04,36℃,25℃,多云,西南风,1-2级,94,良,2
2018-07-05,37℃,24℃,多云~雷阵雨,东北风,1-2级,115,轻度污染,3
2018-07-06,33℃,23℃,阴~雷阵雨,东南风,3-4级,70,良,2
2018-07-07,31℃,22℃,雷阵雨,东南风,1-2级,69,良,2
2018-07-08,30℃,23℃,雷阵雨,南风,1-2级,73,良,2
2018-07-09,30℃,22℃,雷阵雨~多云,东南风,1-2级,100,良,2
2018-07-10,30℃,23℃,多云~雷阵雨,南风,1-2级,47,优,1
2018-07-11,25℃,22℃,中雨~大雨,东北风,1-2级,38,优,1
2018-07-12,27℃,22℃,多云,南风,1-2级,56,良,2
2018-07-13,27℃,23℃,雷阵雨,北风,1-2级,63,良,2
2018-07-14,31℃,25℃,雷阵雨~小雨,东南风,1-2级,70,良,2
2018-07-15,32℃,25℃,雷阵雨,南风,1-2级,86,良,2
2018-07-16,31℃,25℃,雷阵雨,南风,1-2级,48,优,1
2018-07-17,27℃,23℃,中雨,西风,1-2级,32,优,1
2018-07-18,33℃,25℃,多云,南风,1-2级,108,轻度污染,3
2018-07-19,33℃,27℃,多云~雷阵雨,南风,1-2级,96,良,2
2018-07-20,33℃,27℃,多云,西南风,3-4级,115,轻度污染,3
2018-07-21,35℃,27℃,多云~雷阵雨,南风,3-4级,92,良,2
2018-07-22,34℃,25℃,多云,北风,1-2级,75,良,2
2018-07-23,32℃,25℃,小雨~中雨,东风,1-2级,77,良,2
2018-07-24,29℃,25℃,暴雨~雷阵雨,北风,3-4级,30,优,1
2018-07-25,32℃,25℃,多云,北风,1-2级,30,优,1
2018-07-26,33℃,25℃,多云~雷阵雨,东北风,1-2级,42,优,1
2018-07-27,32℃,23℃,多云,南风,1-2级,70,良,2
2018-07-28,33℃,24℃,多云~晴,南风,1-2级,78,良,2
2018-07-29,33℃,25℃,小雨~多云,东南风,1-2级,103,轻度污染,3
2018-07-30,34℃,25℃,晴,东南风,1-2级,104,轻度污染,3
2018-07-31,35℃,26℃,晴,南风,1-2级,88,良,2
2018-08-01,36℃,26℃,多云~雷阵雨,东南风,1-2级,90,良,2
2018-08-02,37℃,26℃,多云~晴,南风,1-2级,132,轻度污染,3
2018-08-03,37℃,26℃,晴,南风,1-2级,75,良,2
